age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
53,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
26,technician,married,professional.course,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,admin.,married,high.school,no,unknown,unknown,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
35,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
55,retired,divorced,high.school,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,unemployed,single,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,management,single,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,1
34,admin.,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
29,services,married,high.school,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
52,blue-collar,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
44,blue-collar,married,basic,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
55,management,married,university.degree,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
53,admin.,single,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,management,single,university.degree,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
46,housemaid,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
52,management,divorced,university.degree,no,no,yes,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
48,blue-collar,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
37,technician,married,professional.course,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
28,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
31,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,married,basic,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
44,admin.,married,unknown,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,services,married,high.school,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
29,services,single,professional.course,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,services,married,high.school,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,management,married,basic,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
55,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
28,blue-collar,single,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
52,housemaid,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,married,professional.course,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,services,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
22,admin.,married,high.school,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,entrepreneur,divorced,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,blue-collar,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
33,self-employed,married,university.degree,no,no,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
31,technician,married,professional.course,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
34,blue-collar,single,high.school,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
30,technician,married,professional.course,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
29,admin.,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
50,services,married,basic,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,blue-collar,married,basic,no,yes,no,telephone,may,tue,6,0,0,nonexistent,93.994,-36.4,4.857,0
36,services,married,high.school,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,basic,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
31,management,single,university.degree,unknown,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
28,self-employed,single,university.degree,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,single,high.school,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
47,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,services,single,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
52,management,married,professional.course,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
58,admin.,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
28,blue-collar,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
52,management,married,professional.course,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,1
45,blue-collar,divorced,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,blue-collar,married,basic,no,no,no,telephone,may,tue,6,0,0,nonexistent,93.994,-36.4,4.857,0
28,blue-collar,single,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
34,blue-collar,married,basic,unknown,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
48,blue-collar,married,high.school,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,admin.,single,university.degree,no,no,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
37,self-employed,divorced,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
36,services,married,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
30,management,married,basic,no,yes,no,telephone,may,tue,9,0,0,nonexistent,93.994,-36.4,4.857,0
59,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
60,retired,married,university.degree,unknown,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,admin.,single,university.degree,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
38,services,married,high.school,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
42,services,married,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,technician,single,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
28,services,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
49,admin.,divorced,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
44,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
40,retired,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
31,technician,single,professional.course,no,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
25,admin.,married,unknown,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
54,technician,married,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,services,married,high.school,unknown,yes,no,telephone,may,tue,8,0,0,nonexistent,93.994,-36.4,4.857,0
49,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,admin.,single,university.degree,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
53,technician,married,professional.course,no,yes,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
27,technician,single,professional.course,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
57,management,divorced,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,married,basic,no,no,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,single,basic,no,unknown,unknown,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
39,admin.,married,high.school,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
36,blue-collar,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,single,high.school,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,services,married,professional.course,unknown,no,yes,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
28,services,single,high.school,no,yes,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
26,technician,married,professional.course,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
34,blue-collar,married,basic,unknown,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
53,technician,married,unknown,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,admin.,divorced,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
50,blue-collar,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
34,blue-collar,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
35,technician,single,university.degree,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
58,retired,married,professional.course,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
34,blue-collar,married,basic,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
24,unemployed,single,university.degree,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
26,services,single,basic,no,yes,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,11,0,0,nonexistent,93.994,-36.4,4.857,0
39,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,8,0,0,nonexistent,93.994,-36.4,4.857,0
52,technician,married,professional.course,unknown,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
52,admin.,divorced,university.degree,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,basic,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
29,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,technician,married,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
36,unemployed,single,basic,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
39,services,married,high.school,unknown,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,admin.,married,high.school,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,self-employed,married,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,1
29,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
34,technician,single,professional.course,no,no,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
51,management,divorced,university.degree,no,no,no,telephone,may,tue,10,0,0,nonexistent,93.994,-36.4,4.857,0
48,management,divorced,university.degree,no,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
46,admin.,single,high.school,unknown,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,single,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,technician,single,high.school,no,no,no,telephone,may,tue,6,0,0,nonexistent,93.994,-36.4,4.857,0
40,blue-collar,married,basic,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,admin.,married,unknown,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,blue-collar,married,basic,no,no,yes,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
46,self-employed,married,university.degree,no,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
47,blue-collar,married,basic,unknown,unknown,unknown,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
60,retired,divorced,basic,unknown,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
31,services,married,high.school,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,admin.,married,high.school,no,no,no,telephone,may,tue,6,0,0,nonexistent,93.994,-36.4,4.857,0
38,admin.,married,university.degree,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
57,management,single,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
43,blue-collar,married,basic,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
55,technician,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
48,admin.,divorced,high.school,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
41,technician,married,professional.course,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,technician,married,high.school,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
38,technician,married,professional.course,unknown,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
32,admin.,single,high.school,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
42,management,married,basic,unknown,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
34,technician,married,professional.course,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,basic,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
45,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,6,0,0,nonexistent,93.994,-36.4,4.857,0
35,admin.,married,basic,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
41,admin.,divorced,high.school,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
34,management,married,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
53,housemaid,married,basic,no,unknown,unknown,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
57,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
55,retired,married,high.school,no,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
52,blue-collar,married,basic,no,yes,no,telephone,may,tue,10,0,0,nonexistent,93.994,-36.4,4.857,0
30,blue-collar,divorced,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
41,admin.,single,university.degree,no,no,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
44,admin.,married,unknown,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,basic,no,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
31,admin.,married,high.school,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
30,admin.,married,university.degree,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
24,blue-collar,single,basic,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
31,blue-collar,single,high.school,no,no,yes,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
38,blue-collar,married,basic,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
25,entrepreneur,single,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
39,management,divorced,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
42,admin.,married,university.degree,unknown,no,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,single,university.degree,no,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
28,management,married,university.degree,no,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
40,blue-collar,married,basic,no,yes,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
33,admin.,divorced,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
48,blue-collar,divorced,basic,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
41,admin.,married,basic,no,no,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
37,blue-collar,married,basic,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
39,management,married,university.degree,no,no,no,telephone,may,tue,10,0,0,nonexistent,93.994,-36.4,4.857,0
28,self-employed,single,basic,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
55,admin.,married,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
50,admin.,married,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,93.994,-36.4,4.857,0
31,entrepreneur,married,basic,no,yes,no,telephone,may,tue,5,0,0,nonexistent,93.994,-36.4,4.857,0
40,technician,married,professional.course,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
40,technician,married,professional.course,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
32,blue-collar,single,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,93.994,-36.4,4.857,0
39,admin.,married,university.degree,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,93.994,-36.4,4.857,0
50,admin.,married,high.school,no,yes,no,telephone,may,tue,19,0,0,nonexistent,93.994,-36.4,4.857,0
35,blue-collar,married,basic,unknown,yes,no,telephone,may,tue,13,0,0,nonexistent,93.994,-36.4,4.857,0
50,services,single,basic,no,yes,no,telephone,may,tue,9,0,0,nonexistent,93.994,-36.4,4.857,0
24,blue-collar,single,basic,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
45,technician,married,professional.course,no,yes,no,telephone,may,tue,4,0,0,nonexistent,93.994,-36.4,4.857,0
